ELEMENT WISE MASK = 0b1
2024-08-19 19:35:33
wiersz RISa: 5,0000000a00000000000000000000000000000000000000000000000000000000,-59.67564878463745
wiersz RISa: 6,0000000a00000000000000000000000000000000000000000000000000000000,-59.67564878463745
wiersz RISa: 7,0000000a00000000000000000000000000000000000000000000000000000000,-59.67564878463745
wiersz RISa: 8,0000000a00000000000000000000000000000000000000000000000000000000,-59.67564878463745
wiersz RISa: 9,0000000a00000000000000000000000000000000000000000000000000000000,-59.67564878463745
wiersz RISa: 10,0000000a00000000000000000000000000000000000a00000000000000000000,-59.61253065109253
wiersz RISa: 11,0000000a00000000000000000000000000000000000a00000000000000000000,-59.61253065109253
wiersz RISa: 12,0000000a00000000000000000000000000000000000a00000000000000000000,-59.61253065109253
wiersz RISa: 13,0000000a00000000000000000000000000000000000a00000000000a00000000,-59.54604824066162
wiersz RISa: 14,0000000a00000000000000000000000000000000000a00000000000a000a0000,-59.4618310546875
wiersz RISa: 15,0000000a00000000000000000000000000000000000a00000000000a000a0000,-59.4618310546875
ELEMENT WISE MASK = 0b1
2024-08-19 22:36:18
wiersz RISa: 0,0000000000000000000000000000000000000000000000000000000000000000,-59.71769384384155
wiersz RISa: 1,0000000b00000000000000000000000000000000000000000000000000000000,-59.57377073287964
wiersz RISa: 2,0000000b00010000000000000000000000000000000000000000000000000000,-59.548289165496826
wiersz RISa: 3,0000000b00010000000000000000000000000000000000000000000000000000,-59.548289165496826
wiersz RISa: 4,0000000b00010000000100000000000000000000000000000000000000000000,-59.486483058929444
wiersz RISa: 5,0000000b00010000000100000000000000000000000000000000000000000000,-59.486483058929444
wiersz RISa: 6,0000000b00010000000100000002000000000000000000000000000000000000,-59.43139196395874
wiersz RISa: 7,0000000b00010000000100000002000100000000000000000000000000000000,-59.40152492523193
wiersz RISa: 8,0000000b00010000000100000002000100000000000000000000000000000000,-59.40152492523193
wiersz RISa: 9,0000000b00010000000100000002000100000002000000000000000000000000,-59.380962181091306
wiersz RISa: 10,0000000b00010000000100000002000100000002002900000000000000000000,-59.28949426651001
wiersz RISa: 11,0000000b00010000000100000002000100000002002900020000000000000000,-59.28502349853515
wiersz RISa: 12,0000000b00010000000100000002000100000002002900020001000000000000,-59.25312068939209
wiersz RISa: 13,0000000b00010000000100000002000100000002002900020001003f00000000,-59.16385726928711
wiersz RISa: 14,0000000b00010000000100000002000100000002002900020001003f800f0000,-58.97270914077759
wiersz RISa: 15,0000000b00010000000100000002000100000002002900020001003f800f0001,-58.94160083770752
ELEMENT WISE MASK = 0b11
2024-08-19 22:38:24
wiersz RISa: 0,0000000000000000000000000000000000000000000000000000000000000000,-59.73103294372559
wiersz RISa: 1,0000000300000000000000000000000000000000000000000000000000000000,-59.60197580337525
wiersz RISa: 2,0000000300000000000000000000000000000000000000000000000000000000,-59.60197580337525
wiersz RISa: 3,0000000300000000000000000000000000000000000000000000000000000000,-59.60197580337525
wiersz RISa: 4,0000000300000000000000000000000000000000000000000000000000000000,-59.60197580337525
wiersz RISa: 5,0000000300000000000000030000000000000000000000000000000000000000,-59.577047710418704
wiersz RISa: 6,0000000300000000000000030000000000000000000000000000000000000000,-59.577047710418704
wiersz RISa: 7,0000000300000000000000030000000300000000000000000000000000000000,-59.56251468658447
wiersz RISa: 8,0000000300000000000000030000000300000000000000000000000000000000,-59.56251468658447
wiersz RISa: 9,0000000300000000000000030000000300000000000000000000000000000000,-59.56251468658447
wiersz RISa: 10,0000000300000000000000030000000300000000000f00000000000000000000,-59.42685010910034
wiersz RISa: 11,0000000300000000000000030000000300000000000f00000000000000000000,-59.42685010910034
wiersz RISa: 12,0000000300000000000000030000000300000000000f00000003000000000000,-59.41305313110352
wiersz RISa: 13,0000000300000000000000030000000300000000000f00000003003c00000000,-59.38002721786499
wiersz RISa: 14,0000000300000000000000030000000300000000000f00000003003c000f0000,-59.148723697662355
wiersz RISa: 15,0000000300000000000000030000000300000000000f00000003003c000f0000,-59.148723697662355
ELEMENT WISE MASK = 0b1010
2024-08-19 22:38:53
wiersz RISa: 0,0000000000000000000000000000000000000000000000000000000000000000,-59.72743911743164
wiersz RISa: 1,0000000a00000000000000000000000000000000000000000000000000000000,-59.6688392829895
wiersz RISa: 2,0000000a00000000000000000000000000000000000000000000000000000000,-59.6688392829895
wiersz RISa: 3,0000000a00000000000000000000000000000000000000000000000000000000,-59.6688392829895
wiersz RISa: 4,0000000a00000000000000000000000000000000000000000000000000000000,-59.6688392829895
wiersz RISa: 5,0000000a00000000000000000000000000000000000000000000000000000000,-59.6688392829895
wiersz RISa: 6,0000000a00000000000000000000000000000000000000000000000000000000,-59.6688392829895
wiersz RISa: 7,0000000a00000000000000000000000000000000000000000000000000000000,-59.6688392829895
wiersz RISa: 8,0000000a00000000000000000000000000000000000000000000000000000000,-59.6688392829895
wiersz RISa: 9,0000000a00000000000000000000000000000000000000000000000000000000,-59.6688392829895
wiersz RISa: 10,0000000a00000000000000000000000000000000000a00000000000000000000,-59.599557056427
wiersz RISa: 11,0000000a00000000000000000000000000000000000a00000000000000000000,-59.599557056427
wiersz RISa: 12,0000000a00000000000000000000000000000000000a00000000000000000000,-59.599557056427
wiersz RISa: 13,0000000a00000000000000000000000000000000000a00000000000a00000000,-59.52843404769897
wiersz RISa: 14,0000000a00000000000000000000000000000000000a00000000000a000a0000,-59.455715103149416
wiersz RISa: 15,0000000a00000000000000000000000000000000000a00000000000a000a0000,-59.455715103149416
ELEMENT WISE MASK = 0b1
2024-08-20 00:06:40
wiersz RISa: 0,0000000000000000000000000000000000000000000000000000000000000000,-59.69373971939087
wiersz RISa: 1,0000000b00000000000000000000000000000000000000000000000000000000,-59.55694206237793
wiersz RISa: 2,0000000b00010000000000000000000000000000000000000000000000000000,-59.52228073120117
wiersz RISa: 3,0000000b00010000000000000000000000000000000000000000000000000000,-59.52228073120117
wiersz RISa: 4,0000000b00010000000100000000000000000000000000000000000000000000,-59.46417654037476
wiersz RISa: 5,0000000b00010000000100000000000000000000000000000000000000000000,-59.46417654037476
wiersz RISa: 6,0000000b00010000000100000003000000000000000000000000000000000000,-59.40391229629517
wiersz RISa: 7,0000000b00010000000100000003000000000000000000000000000000000000,-59.40391229629517
wiersz RISa: 8,0000000b00010000000100000003000000010000000000000000000000000000,-59.39031173706055
