highest_id,Rx_angle,max_value,id,Pat,measurements,has_match,matched_rx_values
16,27.55474918921543,-75.92523193359375,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.00418090820312,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-75.86263275146484,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.51918029785156,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.08655548095703,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.10260009765625,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-75.91598510742188,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.26124572753906,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-75.89097595214844,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.077880859375,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.02056121826172,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.30917358398438,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.26807403564453,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.23038482666016,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.2079086303711,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.06720733642578,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-75.85299682617188,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-75.72415924072266,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.109619140625,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.48214721679688,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.35334777832031,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.400390625,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.52054595947266,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-75.93999481201172,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.13761138916016,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.18864440917969,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.43299102783203,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.39933013916016,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
16,27.55474918921543,-76.36211395263672,16,1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f,"[[-15, 46, 0], [-15, 47, 0], [-15, 48, 0], [-14, 45, 0], [-14, 46, 0], [-13, 44, 0], [-13, 45, 0], [-12, 42, 0], [-12, 43, 0], [-12, 44, 0], [-11, 41, 0], [-11, 42, 0], [-10, 40, 0], [-10, 41, 0], [-9, 38, 0], [-9, 39, 0], [-9, 40, 0], [-8, 37, 0], [-8, 38, 0], [-7, 36, 0], [-7, 37, 0], [-6, 35, 0], [-6, 36, 0], [-5, 34, 0], [-5, 35, 0], [-4, 32, 0], [-4, 33, 0], [-3, 31, 0], [-3, 32, 0], [-2, 30, 0], [-2, 31, 0], [-1, 29, 0], [-1, 30, 0], [0, 28, 0], [0, 29, 0]]",True,"[32, 31, 32, 30, 31, 29, 30, 28, 29]"
