params_id,source,power,timestamp,source_timestamp,RIS_connected,RIS_1_pattern
1,Rx,12.384480058677285,2024-07-19 15:37:05,2024-07-19 17:39:23,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
1,Rx,12.937776142497974,2024-07-19 15:37:07,2024-07-19 17:39:24,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
1,Rx,12.937776142497974,2024-07-19 15:37:08,2024-07-19 17:39:25,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
1,Rx,12.937776142497974,2024-07-19 15:37:09,2024-07-19 17:39:26,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
1,Rx,12.937776142497974,2024-07-19 15:37:10,2024-07-19 17:39:27,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
1,Rx,12.809334116343765,2024-07-19 15:37:11,2024-07-19 17:39:28,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
1,Rx,12.809334116343765,2024-07-19 15:37:12,2024-07-19 17:39:29,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,12.809334116343765,2024-07-19 15:37:13,2024-07-19 17:39:30,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,12.809334116343765,2024-07-19 15:37:14,2024-07-19 17:39:32,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,14.577433448223246,2024-07-19 15:37:16,2024-07-19 17:39:33,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,14.577433448223246,2024-07-19 15:37:17,2024-07-19 17:39:34,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,14.577433448223246,2024-07-19 15:37:18,2024-07-19 17:39:35,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,17.442327232674323,2024-07-19 15:37:19,2024-07-19 17:39:36,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,17.442327232674323,2024-07-19 15:37:20,2024-07-19 17:39:38,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,17.442327232674323,2024-07-19 15:37:22,2024-07-19 17:39:39,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,18.02810840794502,2024-07-19 15:37:24,2024-07-19 17:39:40,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,18.02810840794502,2024-07-19 15:37:25,2024-07-19 17:39:42,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,18.02810840794502,2024-07-19 15:37:26,2024-07-19 17:39:43,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,18.083153434710372,2024-07-19 15:37:27,2024-07-19 17:39:44,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,18.083153434710372,2024-07-19 15:37:28,2024-07-19 17:39:46,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,18.083153434710372,2024-07-19 15:37:29,2024-07-19 17:39:47,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,17.73212070093396,2024-07-19 15:37:31,2024-07-19 17:39:48,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,17.73212070093396,2024-07-19 15:37:32,2024-07-19 17:39:49,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,17.73212070093396,2024-07-19 15:37:33,2024-07-19 17:39:50,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
1,Rx,0.0,2024-07-19 15:38:02,2024-07-19 17:40:16,No,
1,Rx,0.0,2024-07-19 15:38:04,2024-07-19 17:40:20,No,
1,Rx,0.0,2024-07-19 15:38:05,2024-07-19 17:40:22,No,
1,Rx,3.596900711824385,2024-07-19 15:38:06,2024-07-19 17:40:24,No,
2,Rx,3.596900711824385,2024-07-19 15:38:07,2024-07-19 17:40:25,No,
2,Rx,3.596900711824385,2024-07-19 15:38:08,2024-07-19 17:40:26,No,
2,Rx,3.596900711824385,2024-07-19 15:38:09,2024-07-19 17:40:27,No,
2,Rx,7.989950275515605,2024-07-19 15:38:10,2024-07-19 17:40:28,No,
2,Rx,7.989950275515605,2024-07-19 15:38:11,2024-07-19 17:40:29,No,
2,Rx,7.989950275515605,2024-07-19 15:38:13,2024-07-19 17:40:30,Yes,0x0000000000000000000000000000000000000000000000000000000000000000
2,Rx,9.5508206451877,2024-07-19 15:38:14,2024-07-19 17:40:31,Yes,0x0000000000000000000000000000000000000000000000000000000000000000
2,Rx,9.5508206451877,2024-07-19 15:38:15,2024-07-19 17:40:32,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,9.5508206451877,2024-07-19 15:38:16,2024-07-19 17:40:33,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,9.5508206451877,2024-07-19 15:38:17,2024-07-19 17:40:35,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,9.881142072841318,2024-07-19 15:38:18,2024-07-19 17:40:36,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,9.881142072841318,2024-07-19 15:38:19,2024-07-19 17:40:37,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,9.881142072841318,2024-07-19 15:38:20,2024-07-19 17:40:38,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,9.881142072841318,2024-07-19 15:38:21,2024-07-19 17:40:39,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,9.164158772475329,2024-07-19 15:38:22,2024-07-19 17:40:40,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,9.164158772475329,2024-07-19 15:38:23,2024-07-19 17:40:41,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,9.164158772475329,2024-07-19 15:38:24,2024-07-19 17:40:42,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
2,Rx,9.164158772475329,2024-07-19 15:38:26,2024-07-19 17:40:43,Yes,0x00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF00FF
